transaction_id,amount,hour,day_of_week,customer_age,account_age_days,avg_amount_30d,transaction_count_24h,transaction_count_7d,distance_from_home,distance_from_usual_location,merchant_risk,merchant_category,is_new_device,is_international,is_online,failed_attempts_24h,password_changed_recently,beneficiary_added_recently,amount_deviation,is_fraud
TXN0000918,122.59,23,5,33,1233,17.39,3,20,25.32,8.73,0.2592,Bills,0,0,1,1,1,0,7.049,0
TXN0000919,319.88,6,1,33,4496,87.65,1,12,22.99,24.23,0.2172,Transport,0,1,0,0,0,0,3.65,0
TXN0000920,7.67,21,5,67,2437,15.75,5,17,40.46,12.08,0.1762,Entertainment,0,1,0,0,0,0,0.487,0
TXN0000921,46.27,17,4,36,3800,40.67,3,16,101.19,10.77,0.3148,Entertainment,0,1,1,0,0,1,1.138,0
TXN0000922,24.6,22,6,37,560,153.04,3,14,38.73,65.93,0.2698,Transport,0,0,0,1,0,0,0.161,0
TXN0000923,76.49,3,4,36,1844,27.51,5,20,35.22,13.42,0.2156,Food,0,0,0,0,0,0,2.78,0
TXN0000924,34.56,1,6,63,960,210.1,5,8,22.75,10.77,0.1171,Online Services,0,1,1,1,0,0,0.164,0
TXN0000925,55.09,22,0,54,2881,10.04,1,15,19.51,52.17,0.0762,Bills,0,0,0,1,0,0,5.487,0
TXN0000926,580.85,6,1,49,145,119.49,1,14,45.14,37.54,0.2224,Travel,0,0,0,0,0,0,4.861,0
TXN0000927,54.86,14,3,29,1923,19.33,6,15,13.32,30.46,0.2555,Electronics,1,0,0,0,0,0,2.838,0
TXN0000928,107.32,21,2,23,2547,47.19,4,18,16.95,41.81,0.3619,Travel,0,0,0,1,0,0,2.274,0
TXN0000929,51.05,8,1,22,2403,64.19,3,9,68.24,21.76,0.2312,Online Services,1,0,0,0,0,1,0.795,1
TXN0000930,72.75,2,4,33,4116,44.18,3,15,54.86,7.78,0.1382,Online Services,0,0,1,1,0,0,1.647,0
TXN0000931,67.15,18,6,59,3046,45.02,4,15,78.77,20.25,0.2186,Healthcare,0,0,1,0,0,0,1.492,0
TXN0000932,111.67,10,3,57,4059,18.39,5,23,30.21,1.26,0.2164,Entertainment,0,0,1,1,0,0,6.072,0
TXN0000933,254.7,0,4,58,2516,157.79,3,13,36.91,13.85,0.0925,Bills,0,0,0,1,0,0,1.614,0
TXN0000934,443.41,8,4,52,1793,21.71,2,17,66.12,5.27,0.224,Shopping,0,1,1,1,0,0,20.424,0
TXN0000935,95.21,12,2,44,1483,21.69,2,16,29.65,7.56,0.4798,Food,0,0,1,0,0,0,4.39,0
TXN0000936,131.36,21,4,36,3446,50.76,3,18,59.51,33.01,0.1347,Shopping,0,0,1,0,0,1,2.588,0
TXN0000937,17.75,5,5,55,4611,32.37,1,18,27.41,55.62,0.0702,Bills,0,0,0,0,0,0,0.548,0
TXN0000938,60.28,12,0,28,4949,102.41,4,16,17.06,18.49,0.1144,Online Services,0,0,0,0,0,0,0.589,0
TXN0000939,196.63,4,1,21,1183,36.59,2,13,20.15,33.41,0.3024,Entertainment,0,1,0,0,0,0,5.374,0
TXN0000940,180.52,6,1,61,2134,54.55,3,16,43.18,20.32,0.1172,Groceries,1,0,1,0,0,0,3.309,0
TXN0000941,85.06,6,5,42,3117,59.49,0,4,20.38,9.18,0.1843,Transport,0,0,1,0,0,0,1.43,0
TXN0000942,184.81,12,4,50,4571,113.34,5,15,31.7,38.77,0.1819,Online Services,0,0,1,0,0,0,1.631,0
TXN0000943,117.26,15,4,67,1569,36.75,5,13,46.1,23.39,0.6063,Travel,0,0,0,0,0,0,3.191,0
TXN0000944,265.16,2,4,53,3899,15.58,2,12,54.97,50.51,0.118,Travel,0,0,0,0,0,1,17.019,0
TXN0000945,93.02,1,3,57,4208,29.75,3,7,35.43,34.34,0.4287,Shopping,0,0,1,1,0,0,3.127,0
TXN0000946,44.3,17,5,42,908,128.12,2,14,75.46,25.37,0.3706,Travel,0,0,0,1,0,0,0.346,0
TXN0000947,98.12,7,1,34,1588,70.88,4,15,42.49,18.17,0.1015,Travel,1,0,1,0,0,0,1.384,0
TXN0000948,2.29,14,4,36,2237,41.35,6,16,33.24,23.96,0.0582,Electronics,1,0,1,0,0,0,0.055,0
TXN0000949,103.58,1,5,64,4250,57.16,1,14,39.53,77.72,0.2043,Shopping,0,0,0,1,0,0,1.812,0
TXN0000950,1.0,14,1,37,4656,44.74,1,13,16.36,18.78,0.174,Electronics,0,0,1,1,0,0,0.022,0
TXN0000951,9.19,21,4,66,856,98.57,6,15,12.2,6.02,0.0955,Travel,0,0,0,0,1,0,0.093,0
TXN0000952,112.12,10,0,19,862,70.32,2,23,49.62,2.76,0.3105,Online Services,0,0,1,0,0,0,1.594,0
TXN0000953,115.49,13,1,33,1939,44.29,9,24,37.8,12.99,0.269,Shopping,0,0,0,0,0,0,2.608,0
TXN0000954,17.52,7,2,67,316,108.66,2,16,53.87,15.52,0.0224,Entertainment,0,1,1,1,0,0,0.161,0
TXN0000955,29.4,6,6,48,2590,131.97,3,14,24.46,24.73,0.3003,Groceries,0,0,0,0,0,0,0.223,0
TXN0000956,322.51,1,2,37,1358,27.4,2,13,29.75,49.31,0.4865,Electronics,0,0,1,0,0,0,11.77,1
TXN0000957,38.22,11,3,27,1951,27.78,2,9,22.76,5.93,0.2023,Bills,0,0,0,1,0,0,1.376,0
TXN0000958,879.5,22,5,43,54,330.55,0,12,27.98,37.97,0.3153,Shopping,0,0,1,1,0,0,2.661,0
TXN0000959,66.54,2,5,67,1180,87.32,0,10,39.92,76.3,0.2757,Entertainment,0,0,0,0,0,0,0.762,0
TXN0000960,106.62,9,4,36,661,190.95,3,16,11.57,11.09,0.3518,Entertainment,0,0,0,1,0,1,0.558,0
TXN0000961,428.12,20,0,43,1141,106.62,5,15,64.98,55.57,0.4535,Travel,0,0,0,0,0,0,4.015,0
TXN0000962,77.53,11,6,36,2148,77.06,1,9,27.0,23.51,0.3278,Transport,1,0,0,0,0,0,1.006,0
TXN0000963,21.06,18,1,62,1196,11.0,3,13,67.38,17.86,0.3629,Shopping,0,1,1,0,0,0,1.915,0
TXN0000964,58.78,9,3,53,3829,21.85,4,18,33.54,23.06,0.0995,Bills,1,1,1,0,1,0,2.69,0
TXN0000965,64.01,14,5,50,2274,88.92,5,15,64.57,38.88,0.3543,Bills,0,0,1,1,0,0,0.72,0
TXN0000966,13.88,23,2,52,1092,27.7,0,9,76.44,14.86,0.0662,Groceries,0,0,1,0,0,0,0.501,0
TXN0000967,49.69,14,4,39,3133,48.85,4,15,26.54,14.38,0.3284,Entertainment,0,0,0,0,0,0,1.017,0
TXN0000968,28.4,19,3,60,4252,108.07,1,14,33.09,18.07,0.5029,Bills,0,0,1,1,0,0,0.263,0
TXN0000969,193.06,16,1,49,2507,60.44,5,15,27.14,12.66,0.2081,Groceries,0,0,0,1,1,0,3.194,0
TXN0000970,69.39,2,1,21,4939,73.63,9,18,38.18,3.8,0.1694,Transport,0,0,1,0,0,0,0.942,0
TXN0000971,48.17,3,5,37,1800,154.62,2,12,13.72,30.14,0.488,Groceries,0,1,1,0,0,0,0.312,0
TXN0000972,59.02,14,0,63,2336,166.54,5,19,15.03,15.58,0.1321,Bills,0,0,0,1,0,0,0.354,0
TXN0000973,86.19,8,2,31,2137,52.34,5,14,13.8,31.37,0.3302,Electronics,0,0,1,1,0,0,1.647,0
TXN0000974,135.55,11,3,67,4960,141.95,4,16,83.02,11.19,0.2016,Travel,0,0,1,1,0,0,0.955,1
TXN0000975,21.12,11,2,60,3613,26.56,3,14,9.35,15.03,0.0955,Bills,0,1,1,0,0,0,0.795,0
TXN0000976,20.13,19,2,69,2901,64.72,2,10,17.53,11.02,0.0335,Shopping,0,0,1,0,0,0,0.311,0
TXN0000977,237.55,23,6,59,1845,83.47,1,14,57.18,28.84,0.347,Travel,1,0,0,0,0,0,2.846,0
TXN0000978,41.5,23,0,24,329,50.45,3,17,72.0,7.69,0.3432,Entertainment,0,0,0,0,0,0,0.823,0
TXN0000979,13.07,1,6,27,4513,46.22,5,18,41.64,23.4,0.4162,Food,0,0,1,1,0,0,0.283,0
TXN0000980,111.09,17,5,43,579,23.58,3,17,42.23,29.1,0.1629,Groceries,1,0,1,0,0,0,4.711,0
TXN0000981,113.62,17,6,36,3640,53.16,1,15,43.34,67.16,0.3453,Entertainment,0,0,1,1,1,0,2.137,0
TXN0000982,11.47,20,4,66,2579,16.34,2,13,57.56,47.47,0.0682,Bills,0,0,0,0,0,0,0.702,0
TXN0000983,86.83,10,6,62,3508,49.41,1,14,124.45,32.66,0.4204,Online Services,1,0,0,0,0,0,1.757,0
TXN0000984,155.39,12,0,57,4611,57.12,4,16,2.11,16.23,0.3963,Online Services,0,0,0,0,0,0,2.72,0
TXN0000985,102.57,10,5,66,1000,95.48,3,22,62.4,37.78,0.5092,Bills,0,0,0,2,0,0,1.074,0
TXN0000986,137.93,8,4,21,519,22.6,2,11,23.98,50.34,0.4142,Electronics,0,1,1,0,0,0,6.103,0
TXN0000987,13.26,5,6,54,1871,70.45,3,18,70.28,23.38,0.2072,Bills,0,0,1,0,0,0,0.188,0
TXN0000988,97.58,15,0,63,2871,83.7,3,14,53.35,52.73,0.2548,Entertainment,0,0,0,1,0,0,1.166,0
TXN0000989,47.09,0,3,68,362,53.7,6,23,29.13,23.47,0.1309,Groceries,1,0,0,0,0,0,0.877,1
TXN0000990,38.27,17,3,61,4060,76.37,2,13,13.68,29.4,0.5098,Food,0,0,1,0,0,0,0.501,0
TXN0000991,181.48,20,0,60,3039,66.85,2,11,24.62,3.87,0.1487,Groceries,0,0,0,0,0,0,2.715,0
TXN0000992,365.46,5,4,58,4915,7.76,0,12,33.56,23.35,0.4302,Shopping,1,0,0,1,0,0,47.095,0
TXN0000993,525.07,5,3,24,1452,27.34,1,15,35.93,4.62,0.0258,Travel,0,0,0,0,1,0,19.205,0
TXN0000994,302.48,12,3,39,4542,272.34,2,10,49.21,23.2,0.2334,Healthcare,0,0,0,1,0,0,1.111,0
TXN0000995,58.78,20,4,63,1936,89.3,2,15,54.3,12.95,0.2897,Transport,0,0,0,1,0,0,0.658,0
TXN0000996,100.05,2,5,50,557,34.77,7,18,94.38,44.72,0.2858,Food,0,0,1,0,0,0,2.877,0
TXN0000997,161.07,10,4,31,4201,71.88,1,11,25.05,39.53,0.4256,Groceries,0,0,1,0,0,0,2.241,0
TXN0000998,76.66,5,2,55,411,93.06,2,11,70.19,7.15,0.0611,Electronics,0,0,0,0,0,0,0.824,0
TXN0000999,77.51,20,6,19,3570,173.44,1,12,63.43,12.8,0.2247,Healthcare,0,0,1,0,0,0,0.447,0
TXN0001000,171.97,21,1,38,1050,40.77,4,17,20.31,20.85,0.5823,Food,0,0,0,1,0,0,4.218,0
TXN0001001,62.29,2,2,57,3361,34.92,1,18,65.0,32.15,0.1454,Shopping,1,1,1,0,0,0,1.784,1
TXN0001002,28.83,3,3,58,1421,37.59,3,16,31.27,24.29,0.1696,Transport,0,0,1,0,0,0,0.767,0
TXN0001003,41.4,3,2,44,430,35.57,1,16,31.88,25.55,0.0985,Groceries,0,0,1,0,0,0,1.164,0
TXN0001004,138.24,19,2,32,4333,34.68,3,26,57.49,21.64,0.0971,Electronics,1,0,0,0,0,0,3.986,0
TXN0001005,66.92,21,6,43,1780,62.84,1,17,27.41,4.87,0.2604,Travel,0,0,1,0,0,0,1.065,0
TXN0001006,98.62,8,1,27,3236,39.81,0,11,18.33,3.61,0.1933,Online Services,0,1,0,0,0,0,2.477,0
TXN0001007,144.11,3,3,66,226,52.11,5,15,61.45,1.87,0.5681,Electronics,0,0,1,1,0,0,2.765,1
TXN0001008,43.33,15,3,62,4712,222.35,3,15,49.1,9.89,0.0651,Transport,0,0,0,0,0,0,0.195,0
TXN0001009,159.12,21,0,55,3115,26.62,3,14,25.76,21.16,0.5377,Healthcare,0,0,0,0,0,0,5.977,0
TXN0001010,103.1,21,1,35,2111,70.29,1,12,12.47,45.03,0.2602,Transport,1,0,0,1,1,0,1.467,0
TXN0001011,16.12,10,1,25,4504,23.3,2,16,33.84,18.73,0.2349,Bills,0,0,0,1,0,0,0.692,0
TXN0001012,350.25,18,3,20,2068,109.43,2,20,29.16,9.69,0.1403,Electronics,0,0,1,0,0,0,3.201,0
TXN0001013,37.49,22,2,37,1666,126.37,5,14,60.58,40.68,0.2743,Food,0,0,1,1,0,0,0.297,0
TXN0001014,9.94,19,4,61,1419,28.48,4,22,95.18,16.36,0.1298,Food,0,0,1,0,0,0,0.349,0
TXN0001015,20.05,11,2,37,3274,32.4,5,19,43.28,2.29,0.111,Travel,0,0,1,0,0,0,0.619,0
TXN0001016,20.61,6,5,59,2204,90.02,5,15,132.5,6.46,0.1917,Food,0,1,1,1,0,0,0.229,0
TXN0001017,70.81,8,2,27,2858,44.44,3,11,7.95,15.37,0.5192,Groceries,0,0,0,0,0,0,1.593,0
TXN0001018,48.67,8,5,59,3960,158.04,6,16,51.34,32.49,0.3045,Transport,0,0,0,1,0,1,0.308,0
TXN0001019,45.27,23,6,22,3287,22.17,5,18,65.65,36.6,0.3175,Food,0,0,0,1,0,0,2.042,0
TXN0001020,136.0,17,4,35,3492,122.46,4,13,40.52,15.09,0.3631,Bills,0,0,1,0,0,0,1.111,0
TXN0001021,98.58,20,0,25,3061,292.41,0,10,43.35,19.46,0.324,Bills,0,0,0,0,0,0,0.337,0
TXN0001022,95.91,18,6,49,3954,73.26,1,12,33.12,32.22,0.2632,Shopping,1,1,1,1,0,0,1.309,1
TXN0001023,106.84,11,5,27,3619,33.86,3,11,16.71,12.87,0.4848,Groceries,0,0,1,0,0,0,3.155,0
TXN0001024,135.44,18,3,18,4158,30.48,4,14,9.45,12.36,0.1679,Online Services,1,0,0,0,0,0,4.444,0
TXN0001025,5.91,15,2,34,3172,48.35,2,10,66.14,58.79,0.0783,Shopping,0,0,1,0,0,0,0.122,0
TXN0001026,43.86,17,4,18,51,90.65,2,21,15.27,20.65,0.455,Groceries,1,1,1,0,0,1,0.484,0
TXN0001027,5.43,7,4,37,4547,17.81,3,15,21.77,13.05,0.1258,Food,0,0,1,1,0,0,0.305,0
TXN0001028,69.51,5,5,31,1209,43.28,4,13,93.47,13.5,0.3196,Entertainment,0,0,1,0,0,0,1.606,0
TXN0001029,66.33,4,4,66,3606,60.26,4,17,21.12,8.99,0.4077,Shopping,0,0,0,0,0,0,1.101,0
TXN0001030,221.93,6,5,45,3281,175.15,4,19,25.89,58.1,0.1808,Food,0,1,0,0,0,0,1.267,0
TXN0001031,261.33,23,6,40,3313,220.58,2,18,1.6,30.19,0.3766,Healthcare,0,0,1,0,0,0,1.185,0
TXN0001032,84.2,22,5,49,2247,49.47,3,16,37.13,29.37,0.2945,Bills,0,1,0,0,0,0,1.702,0
TXN0001033,37.51,3,2,25,2275,23.78,0,15,41.97,22.5,0.486,Travel,0,0,1,0,0,0,1.577,0
TXN0001034,116.51,13,6,24,613,60.65,4,18,54.14,35.42,0.2855,Food,0,0,1,0,0,0,1.921,0
TXN0001035,36.34,22,5,26,1249,62.3,4,15,21.72,2.51,0.0575,Groceries,0,0,0,1,0,0,0.583,0
TXN0001036,66.58,18,3,63,352,132.9,9,16,38.62,20.17,0.1139,Bills,0,0,0,1,0,0,0.501,0
TXN0001037,207.28,14,0,56,4540,39.14,7,18,9.07,31.24,0.2101,Healthcare,0,0,1,0,0,0,5.296,0
TXN0001038,35.11,14,6,67,4718,26.0,7,13,9.78,4.8,0.2399,Transport,0,0,1,1,0,0,1.35,1
TXN0001039,168.43,7,3,60,564,54.12,5,20,47.75,16.2,0.1721,Electronics,0,0,0,0,0,0,3.112,0
TXN0001040,145.33,22,2,24,4246,42.31,3,9,21.49,18.1,0.2686,Shopping,0,0,0,1,0,0,3.435,0
TXN0001041,22.24,1,4,26,3410,41.47,8,18,36.48,2.56,0.0473,Shopping,0,0,1,0,0,0,0.536,0
TXN0001042,204.38,20,0,60,1615,28.47,3,19,44.4,5.78,0.1982,Transport,0,0,1,0,0,0,7.179,0
TXN0001043,148.91,20,5,46,814,21.29,3,11,55.9,14.64,0.1018,Bills,0,1,1,0,0,0,6.994,0
TXN0001044,74.98,6,1,49,3207,86.29,1,12,56.75,9.81,0.361,Travel,0,0,1,1,0,0,0.869,0
TXN0001045,27.75,12,1,30,167,66.55,1,14,26.36,4.27,0.2727,Groceries,0,0,0,0,0,0,0.417,0
TXN0001046,24.83,21,3,44,759,29.88,5,22,13.52,7.06,0.3148,Shopping,0,0,0,0,0,0,0.831,0
TXN0001047,35.93,11,4,64,552,100.98,3,16,54.98,36.99,0.4419,Transport,0,0,0,2,0,0,0.356,0
TXN0001048,124.46,7,0,43,700,13.71,3,15,38.83,23.22,0.2604,Healthcare,0,0,0,2,0,0,9.078,0
TXN0001049,22.22,1,4,53,63,40.21,2,13,31.86,18.86,0.1703,Travel,0,0,0,0,0,0,0.553,0
TXN0001050,110.29,10,1,56,1688,64.17,3,13,38.65,20.26,0.2516,Healthcare,0,1,1,0,0,0,1.719,0
TXN0001051,15.99,6,6,66,4013,125.32,5,16,16.34,18.18,0.0738,Groceries,0,0,0,0,0,0,0.128,0
TXN0001052,52.74,20,2,28,1427,35.99,4,18,44.27,21.55,0.215,Electronics,0,0,1,0,0,0,1.465,0
TXN0001053,75.65,20,3,65,1261,126.85,2,17,61.29,15.69,0.3033,Food,0,0,0,0,0,0,0.596,0
TXN0001054,1109.76,7,4,49,4897,33.49,1,11,75.78,19.16,0.2435,Shopping,1,0,0,1,0,0,33.137,0
TXN0001055,13.68,5,1,61,2424,101.1,2,9,20.28,21.79,0.283,Travel,0,0,1,0,0,1,0.135,0
TXN0001056,362.42,6,1,31,151,192.79,5,20,6.5,4.6,0.293,Entertainment,0,0,1,1,0,0,1.88,0
TXN0001057,79.23,9,6,24,2953,25.79,4,16,38.28,31.6,0.3436,Online Services,0,0,1,0,0,0,3.072,0
TXN0001058,107.0,16,4,22,2750,61.16,4,15,15.02,16.28,0.0824,Healthcare,0,0,0,0,0,0,1.75,0
TXN0001059,76.41,3,1,37,2140,81.9,2,22,33.18,24.51,0.3628,Bills,0,0,1,0,0,0,0.933,0
TXN0001060,111.21,23,4,46,4274,21.47,4,20,12.21,17.01,0.1294,Online Services,0,0,1,0,0,0,5.18,0
TXN0001061,55.88,16,6,32,3419,75.52,2,14,86.1,78.3,0.1971,Groceries,0,0,0,1,0,0,0.74,0
TXN0001062,355.01,3,5,31,158,35.7,1,17,29.05,11.9,0.5054,Transport,0,0,1,0,0,0,9.944,0
TXN0001063,39.45,7,2,60,1885,29.02,4,15,43.24,8.1,0.2242,Bills,0,0,1,1,0,0,1.359,0
TXN0001064,245.2,16,4,56,2782,39.75,1,12,44.83,47.81,0.4433,Transport,1,0,0,0,0,0,6.169,0
TXN0001065,31.78,12,6,50,3320,37.63,4,20,109.51,8.05,0.4631,Entertainment,0,0,0,0,0,0,0.845,0
TXN0001066,62.22,12,1,51,1918,99.54,5,13,22.11,27.1,0.1886,Entertainment,0,0,1,0,0,0,0.625,0
TXN0001067,19.44,0,5,62,2241,54.56,3,11,67.91,9.15,0.3038,Shopping,0,0,0,1,0,0,0.356,0
TXN0001068,112.54,9,6,29,1103,308.91,4,19,5.11,18.69,0.0224,Bills,0,0,0,0,0,0,0.364,0
TXN0001069,351.39,14,2,66,3013,36.52,3,13,91.46,48.83,0.2677,Online Services,0,0,1,0,0,0,9.622,0
TXN0001070,61.01,17,6,62,1199,77.9,2,15,45.81,15.91,0.078,Transport,0,0,0,0,0,0,0.783,0
TXN0001071,53.17,10,0,35,2458,48.76,3,16,38.37,12.86,0.0546,Groceries,0,0,0,0,0,0,1.09,0
TXN0001072,18.51,13,2,36,4077,20.97,3,21,73.84,37.87,0.2642,Shopping,0,1,1,0,1,0,0.883,0
TXN0001073,51.23,5,1,27,4583,179.98,2,15,18.83,22.71,0.3168,Online Services,0,1,1,0,0,0,0.285,0
TXN0001074,10.68,19,0,54,2338,59.72,3,16,44.84,71.35,0.3452,Shopping,0,0,1,0,0,0,0.179,0
TXN0001075,23.34,16,4,33,1061,30.4,2,16,40.58,7.0,0.1163,Bills,0,0,0,0,0,0,0.768,0
TXN0001076,86.56,17,3,31,258,73.69,2,13,96.57,9.98,0.3831,Healthcare,0,0,1,0,0,1,1.175,0
TXN0001077,303.95,16,2,52,4228,118.52,4,14,52.27,38.5,0.2204,Travel,0,0,0,0,0,0,2.565,0
TXN0001078,1686.81,23,6,28,2061,28.89,3,13,32.03,17.77,0.1127,Healthcare,1,1,1,0,0,0,58.387,1
TXN0001079,33.97,21,1,23,966,56.7,3,13,39.38,15.24,0.1614,Shopping,0,0,0,0,0,0,0.599,0
TXN0001080,347.44,19,5,62,4089,119.13,3,15,7.34,35.01,0.0222,Electronics,0,0,1,1,0,0,2.916,0
TXN0001081,88.26,8,4,20,2423,61.79,2,11,47.14,1.66,0.2798,Transport,0,0,1,0,0,0,1.428,0
TXN0001082,56.04,1,6,65,3455,82.73,4,16,41.35,5.43,0.0995,Online Services,0,0,0,0,0,0,0.677,0
TXN0001083,109.67,0,0,53,346,44.79,2,9,84.28,25.54,0.5513,Healthcare,0,0,1,0,0,0,2.449,0
TXN0001084,71.61,18,6,36,4776,16.78,6,18,34.74,49.91,0.4911,Bills,0,0,0,0,0,0,4.268,0
TXN0001085,75.71,21,0,47,1594,45.2,2,16,21.52,18.82,0.191,Shopping,0,0,1,1,0,0,1.675,0
TXN0001086,41.7,15,4,34,3872,35.86,5,19,82.1,32.36,0.1974,Electronics,0,0,0,0,0,0,1.163,0
TXN0001087,13.36,17,5,39,1505,50.31,4,13,26.93,27.94,0.1803,Groceries,0,0,0,0,0,0,0.266,0
TXN0001088,11.3,2,1,54,879,36.15,3,18,31.33,14.44,0.1713,Groceries,1,0,0,0,0,0,0.313,0
TXN0001089,141.35,13,0,65,2070,62.04,4,12,24.93,20.08,0.3771,Online Services,0,0,1,0,0,0,2.278,0
TXN0001090,48.51,14,0,29,362,42.1,0,10,12.94,29.62,0.3346,Travel,0,0,1,1,0,0,1.152,0
TXN0001091,33.6,3,0,45,2553,100.15,4,19,47.5,8.41,0.0968,Transport,0,0,0,0,0,0,0.335,0
TXN0001092,67.34,18,1,62,2328,86.64,5,15,12.03,13.29,0.3279,Transport,0,0,1,1,0,0,0.777,0
TXN0001093,166.36,8,6,18,413,27.29,2,9,8.63,14.2,0.3679,Shopping,0,0,0,0,0,0,6.096,0
TXN0001094,82.06,4,1,18,2240,140.11,5,20,46.74,71.51,0.284,Entertainment,0,0,1,1,0,0,0.586,0
TXN0001095,31.36,16,5,49,2863,31.74,3,18,29.21,54.03,0.1433,Bills,0,0,1,0,0,0,0.988,0
TXN0001096,273.21,10,0,25,2752,23.49,0,17,14.27,6.33,0.1613,Online Services,0,0,0,0,0,0,11.631,0
TXN0001097,409.96,12,4,69,387,120.48,2,13,24.48,21.26,0.0519,Online Services,0,0,1,1,0,0,3.403,0
TXN0001098,117.77,13,3,24,3368,35.01,4,22,29.7,28.96,0.2425,Entertainment,0,0,1,0,0,0,3.364,0
TXN0001099,204.33,14,3,56,1677,58.75,1,8,36.91,17.2,0.0437,Healthcare,0,0,1,0,0,0,3.478,0
TXN0001100,278.18,9,5,34,1293,20.78,5,19,56.38,25.24,0.3037,Bills,0,0,0,0,0,0,13.387,0
TXN0001101,244.6,19,1,66,4271,41.49,6,19,17.2,51.91,0.5577,Shopping,0,0,0,0,0,0,5.895,0
TXN0001102,135.13,21,0,63,4941,50.07,3,14,42.92,36.44,0.1229,Food,0,0,1,0,1,0,2.699,0
TXN0001103,132.7,11,1,59,593,40.67,4,18,40.79,18.96,0.2581,Transport,0,0,1,0,0,0,3.263,0
TXN0001104,121.22,4,5,51,2488,37.14,3,18,35.94,31.36,0.3382,Food,0,0,1,0,0,0,3.264,0
TXN0001105,18.88,6,4,29,1345,56.3,3,22,18.95,7.92,0.3158,Electronics,0,1,1,1,0,0,0.335,0
TXN0001106,149.28,18,6,23,3583,114.72,2,20,15.31,44.22,0.3058,Online Services,0,0,0,0,0,0,1.301,0
TXN0001107,14.02,6,5,31,3049,26.94,1,7,25.86,25.75,0.5015,Electronics,0,0,0,0,0,1,0.52,0
TXN0001108,26.74,18,1,22,2059,8.2,4,16,2.32,53.55,0.0913,Electronics,0,0,0,0,0,0,3.261,0
TXN0001109,298.6,15,0,58,3742,138.33,0,8,92.93,17.35,0.1593,Healthcare,0,0,0,0,0,0,2.159,0
TXN0001110,175.26,10,0,32,3431,33.32,2,17,25.54,66.96,0.1539,Shopping,0,0,0,0,0,0,5.26,0
TXN0001111,368.89,3,1,40,4640,35.52,1,6,45.88,63.13,0.0944,Bills,0,0,1,1,0,0,10.385,0
TXN0001112,48.79,12,3,50,4917,36.27,3,15,28.96,1.88,0.1221,Groceries,0,0,0,0,0,0,1.345,0
TXN0001113,17.72,16,0,54,2085,20.16,1,12,8.11,18.99,0.1065,Entertainment,0,0,1,0,0,0,0.879,0
TXN0001114,50.58,3,6,48,793,40.6,4,21,23.83,14.52,0.2935,Electronics,0,0,0,0,0,0,1.246,0
TXN0001115,74.99,19,3,56,4615,44.26,2,13,40.08,59.84,0.0504,Transport,0,0,1,1,0,0,1.694,0
TXN0001116,73.03,4,5,23,2196,75.67,2,14,17.43,28.92,0.3681,Groceries,0,0,1,0,0,0,0.965,0
TXN0001117,245.61,9,6,32,4446,36.21,1,20,125.42,72.86,0.2065,Entertainment,0,0,1,0,0,0,6.783,1
TXN0001118,44.02,12,0,57,3494,8.75,5,19,52.78,8.69,0.1566,Travel,0,0,0,1,0,0,5.031,0
TXN0001119,99.97,17,3,55,2631,20.03,4,14,17.98,19.92,0.2589,Groceries,0,0,1,1,0,0,4.991,0
TXN0001120,21.39,5,4,50,4288,126.04,3,13,30.78,41.88,0.1898,Online Services,0,0,1,0,0,0,0.17,0
TXN0001121,111.93,8,6,66,3778,29.08,8,20,12.25,34.59,0.2927,Healthcare,0,0,1,0,0,0,3.849,0
TXN0001122,66.93,19,5,69,3196,82.22,2,15,19.12,23.77,0.1833,Bills,0,0,1,0,0,0,0.814,0
TXN0001123,28.15,7,1,22,2604,31.97,5,16,40.84,21.39,0.1422,Transport,0,0,0,2,0,0,0.881,0
TXN0001124,50.85,14,1,46,1179,100.45,1,11,23.89,37.94,0.1188,Entertainment,0,0,0,0,0,0,0.506,0
TXN0001125,53.96,9,5,64,1081,58.81,3,11,87.69,33.64,0.1159,Food,0,0,1,0,1,0,0.918,0
TXN0001126,48.88,1,4,35,3236,18.38,2,16,19.95,8.96,0.3128,Entertainment,0,0,1,0,0,0,2.659,0
TXN0001127,511.34,12,1,21,1942,22.69,1,12,70.3,22.5,0.0407,Transport,0,1,0,2,0,0,22.536,1
TXN0001128,59.55,8,3,24,3124,17.86,5,21,15.6,20.59,0.3838,Groceries,0,0,0,1,0,0,3.334,0
TXN0001129,50.38,6,6,55,3591,108.24,2,19,12.38,23.6,0.2432,Healthcare,1,0,0,0,0,0,0.465,0
TXN0001130,5.98,20,1,65,246,21.24,2,14,44.46,13.05,0.1066,Travel,0,0,1,1,0,0,0.282,0
TXN0001131,23.85,18,2,54,458,41.39,7,15,43.72,39.79,0.1361,Travel,0,0,1,0,0,0,0.576,0
TXN0001132,49.28,6,6,19,3046,51.41,2,15,54.71,9.61,0.2723,Bills,0,0,0,1,0,0,0.959,0
TXN0001133,30.3,12,4,39,4883,64.49,1,12,52.23,82.05,0.1066,Transport,0,0,1,0,0,0,0.47,0
TXN0001134,326.67,17,1,36,2676,38.64,1,18,28.24,11.57,0.4305,Shopping,0,0,1,0,0,0,8.454,1
TXN0001135,55.16,1,2,65,3382,16.75,5,17,102.45,27.52,0.1802,Healthcare,0,0,1,1,0,0,3.293,0
